Catalog Number,Class,Order,Suborder,Superfamily,Family,Subfamily,Tribe,Genus,Subgenus,Species,Subspecies,Author,Year,Country,State,County,Locality,Other Descriptor,Body of Water,Latitude,Longitude,Elevation,GBIF Precision,Collected Beginning,Collected Ending,Collector,Method,Habitat,Identified by,Year Identified,Type,Type Name,Male,Female,Immature,Pupa,Exuvia,Adult,Other,Age Unknown,Preparation,Created,Modified
Trichoptera 31197,Insecta,Trichoptera, , ,Hydropsychidae, , ,Hydropsyche,Hydropsyche,betteni, ,Ross,1938,United States,Georgia,Fulton,Atlanta, , ,33.74889,-84.38806, ,100000,04/18/1941, ,P.W. Fattig, , , , , , ,1,1, , , , , , ,Vial,1/8/2000 12:00:00 AM,3/29/2012 12:00:00 AM
Trichoptera 23662,Insecta,Trichoptera, , ,Hydropsychidae, , ,Hydropsyche, ,cuanis, ,HH Ross,1938,United States,Illinois,Will,Wilmington, , ,41.30778,-88.14667, ,10000,05/12/1935, ,"T.H. Frison, H.H. Ross", , , , ,Paratype,Hydropsyche cuanis Ross, ,24, , , , , , ,Vial,7/6/1999 12:00:00 AM,4/9/2008 12:00:00 AM
Trichoptera 23663,Insecta,Trichoptera, , ,Hydropsychidae, , ,Hydropsyche, ,cuanis, ,HH Ross,1938,United States,Illinois,Will,Wilmington, , ,41.30778,-88.14667, ,10000,05/12/1935, ,"T.H. Frison, H.H. Ross", , , , ,Paratype,Hydropsyche cuanis Ross,44, , , , , , , ,Vial,7/6/1999 12:00:00 AM,4/9/2008 12:00:00 AM
Trichoptera 23664,Insecta,Trichoptera, , ,Hydropsychidae, , ,Hydropsyche, ,cuanis, ,HH Ross,1938,United States,Illinois,Will,Wilmington, , ,41.30778,-88.14667, ,10000,05/12/1935, ,"T.H. Frison, H.H. Ross", , , , ,Paratype,Hydropsyche cuanis Ross, ,29, , , , , , ,Vial,7/6/1999 12:00:00 AM,4/9/2008 12:00:00 AM
Trichoptera 23665,Insecta,Trichoptera, , ,Hydropsychidae, , ,Hydropsyche, ,cuanis, ,HH Ross,1938,United States,Illinois,Will,Wilmington, , ,41.30778,-88.14667, ,10000,05/12/1935, ,"T.H. Frison, H.H. Ross", , , , ,Paratype,Hydropsyche cuanis Ross,24, , , , , , , ,Vial,7/6/1999 12:00:00 AM,4/9/2008 12:00:00 AM
Trichoptera 23666,Insecta,Trichoptera, , ,Hydropsychidae, , ,Hydropsyche, ,cuanis, ,HH Ross,1938,United States,Illinois,Will,Wilmington, , ,41.30778,-88.14667, ,10000,05/12/1935, ,"T.H. Frison, H.H. Ross", , , , ,Paratype,Hydropsyche cuanis Ross, ,24, , , , , , ,Vial,7/6/1999 12:00:00 AM,4/9/2008 12:00:00 AM
Trichoptera 23667,Insecta,Trichoptera, , ,Hydropsychidae, , ,Hydropsyche, ,cuanis, ,HH Ross,1938,United States,Illinois,Will,Wilmington, ,Kankakee River,41.30575,-88.15138, ,1000,05/17/1935, ,H.H. Ross, , , , ,Paratype,Hydropsyche cuanis Ross,41, , , , , , , ,Vial,7/6/1999 12:00:00 AM,5/14/2014 12:00:00 AM
Trichoptera 23857,Insecta,Trichoptera, , ,Hydropsychidae, , ,Hydropsyche,Hydropsyche,venada, ,HH Ross,1941,United States,New Mexico,Otero,High Rolls, , ,32.95083,-105.835, ,10000,04/24/1939, ,"H.H. Ross, J.A. Ross", , , , ,Paratype,Hydropsyche venada Ross,1, , , , , , , ,Vial,7/20/1999 12:00:00 AM,4/9/2008 12:00:00 AM
Trichoptera 23651,Insecta,Trichoptera, , ,Hydropsychidae, , ,Hydropsyche, ,cuanis, ,HH Ross,1938,United States,Illinois,Kankakee,Momence, ,[Kankakee River],41.16667,-87.66278, ,1000,07/14/1936, ,B.D. Burks, , , , ,Paratype,Hydropsyche cuanis Ross,1, , , , , , , ,Vial,7/6/1999 12:00:00 AM,4/9/2008 12:00:00 AM
Trichoptera 23649,Insecta,Trichoptera, , ,Hydropsychidae, , ,Hydropsyche, ,cuanis, ,HH Ross,1938,United States,Illinois,Kankakee,Momence, ,[Kankakee River],41.16667,-87.66278, ,1000,06/04/1932, ,"T.H. Frison, C.O. Mohr", , , , ,Paratype,Hydropsyche cuanis Ross,5, , , , , , , ,Vial,7/6/1999 12:00:00 AM,2/13/2010 12:00:00 AM
Trichoptera 23652,Insecta,Trichoptera, , ,Hydropsychidae, , ,Hydropsyche, ,cuanis, ,HH Ross,1938,United States,Illinois,Kankakee,Momence, ,Kankakee River,41.16667,-87.66278, ,1000,08/04/1936, ,"T.H. Frison, B.D. Burks", , , , ,Paratype,Hydropsyche cuanis Ross,52, , , , , , , ,Vial,7/6/1999 12:00:00 AM,4/9/2008 12:00:00 AM
Trichoptera 23669,Insecta,Trichoptera, , ,Hydropsychidae, , ,Hydropsyche, ,decalda, ,HH Ross,1947,United States,Georgia,Crawford,5 mi SE Roberta, ,Beaver Creek, , , , ,09/06/1945, ,P.W. Fattig, , , , ,Holotype,Hydropsyche decalda Ross,1, , , , , , , ,Vial,7/6/1999 12:00:00 AM,4/9/2008 12:00:00 AM
Trichoptera 34100,Insecta,Trichoptera, , ,Hydropsychidae, , ,Hydropsyche,Hydropsyche,phalerata, ,HA Hagen,1861,United States,Illinois,Kankakee,Momence, ,Kankakee River,41.16667,-87.66278, ,1000,08/24/1936, ,"H.H. Ross, B.D. Burks", , , , , , , , , , , ,4, , ,Vial,1/27/2000 12:00:00 AM,9/3/2014 12:00:00 AM
Trichoptera 23668,Insecta,Trichoptera, , ,Hydropsychidae, , ,Hydropsyche, ,cuanis, ,HH Ross,1938,United States,Illinois,Will,Wilmington, ,Kankakee River,41.30575,-88.15138, ,1000,05/27/1935, ,"H.H. Ross, C.O. Mohr", , , , ,Paratype,Hydropsyche cuanis Ross,2,2, , , , , , ,Vial,7/6/1999 12:00:00 AM,5/14/2014 12:00:00 AM
Trichoptera 33881,Insecta,Trichoptera, , ,Hydropsychidae, , ,Hydropsyche,Ceratopsyche,oslari, ,N Banks,1905,United States,Utah,Cache,Logan, , ,41.73556,-111.83361, ,10000,08/10/1937, ,G.F. Knowlton, , , , , , , , , , , ,3, , ,Vial,1/14/2000 12:00:00 AM,3/29/2012 12:00:00 AM
Trichoptera 33918,Insecta,Trichoptera, , ,Hydropsychidae, , ,Hydropsyche,Ceratopsyche,oslari, ,N Banks,1905,United States,Colorado,Larimer,Estes Park,Estes Park,Thompson River,40.3765,-105.516, ,10000,07/26/1938, ,"H.H. Ross, J.A. Ross", , , , , , , , , , , ,1, , ,Vial,1/18/2000 12:00:00 AM,3/29/2012 12:00:00 AM
Trichoptera 32478,Insecta,Trichoptera, , ,Hydropsychidae, , ,Hydropsyche, ,depravata, ,HA Hagen,1861,United States,Kentucky,Meade,Doe Run, ,Doe Run,38.0075,-86.10083, ,10000,07/09/1960,07/10/1960,W. Minckley, , , , , , ,2, , , , , , , ,Vial,1/11/2000 12:00:00 AM,3/29/2012 12:00:00 AM
Trichoptera 32480,Insecta,Trichoptera, , ,Hydropsychidae, , ,Hydropsyche, ,depravata, ,HA Hagen,1861,United States,Kentucky,Meade,Doe Run, ,Doe Run,38.0075,-86.10083, ,10000,03/01/1960, ,W. Minckley, , , , , , , , , , , ,7, , ,Vial,1/11/2000 12:00:00 AM,3/29/2012 12:00:00 AM
Trichoptera 32481,Insecta,Trichoptera, , ,Hydropsychidae, , ,Hydropsyche, ,depravata, ,HA Hagen,1861,United States,Kentucky,Meade,Doe Run, ,Doe Run,38.0075,-86.10083, ,10000,06/01/1960, ,W. Minckley, , , , , , , , , , , ,50, , ,Vial,1/11/2000 12:00:00 AM,3/29/2012 12:00:00 AM
Trichoptera 32111,Insecta,Trichoptera, , ,Hydropsychidae, , ,Hydropsyche,Ceratopsyche,cheilonis, ,HH Ross,1938,Unknown, , , , , , , , , ,01/01/1976,12/31/1976, , , , , , , , , ,76, , , , , ,Vial,1/11/2000 12:00:00 AM,3/29/2012 12:00:00 AM
Trichoptera 32086,Insecta,Trichoptera, , ,Hydropsychidae, , ,Hydropsyche,Ceratopsyche,cheilonis, ,HH Ross,1938,Unknown, , , , , , , , , ,01/01/1976,12/31/1976, , , , , , , , , ,2, , , , , ,Vial,1/10/2000 12:00:00 AM,3/29/2012 12:00:00 AM
Trichoptera 32092,Insecta,Trichoptera, , ,Hydropsychidae, , ,Hydropsyche,Ceratopsyche,cheilonis, ,HH Ross,1938,Unknown, , , , , , , , , ,01/01/1976,12/31/1976, , , , , , , , , ,1, , , , , ,Vial,1/11/2000 12:00:00 AM,3/29/2012 12:00:00 AM
Trichoptera 32097,Insecta,Trichoptera, , ,Hydropsychidae, , ,Hydropsyche,Ceratopsyche,cheilonis, ,HH Ross,1938,Unknown, , , , , , , , , ,01/01/1976,12/31/1976, , , , , , , , , , ,1, , , , ,Vial,1/11/2000 12:00:00 AM,3/29/2012 12:00:00 AM
Trichoptera 32102,Insecta,Trichoptera, , ,Hydropsychidae, , ,Hydropsyche,Ceratopsyche,cheilonis, ,HH Ross,1938,Unknown, , , , , , , , , ,01/01/1976,12/31/1976, , , , , , , , , , ,1, , , , ,Vial,1/11/2000 12:00:00 AM,3/29/2012 12:00:00 AM
Trichoptera 32117,Insecta,Trichoptera, , ,Hydropsychidae, , ,Hydropsyche,Ceratopsyche,cheilonis, ,HH Ross,1938,Unknown, , , , , , , , , ,01/01/1976,12/31/1976, , , , , , , , , ,20, , , , , ,Vial,1/11/2000 12:00:00 AM,3/29/2012 12:00:00 AM
Trichoptera 32118,Insecta,Trichoptera, , ,Hydropsychidae, , ,Hydropsyche,Ceratopsyche,cheilonis, ,HH Ross,1938,Unknown, , , , , , , , , ,01/01/1976,12/31/1976, , , , , , , , , ,6, , , , , ,Vial,1/11/2000 12:00:00 AM,3/29/2012 12:00:00 AM
Trichoptera 32119,Insecta,Trichoptera, , ,Hydropsychidae, , ,Hydropsyche,Ceratopsyche,cheilonis, ,HH Ross,1938,Unknown, , , , , , , , , ,01/01/1976,12/31/1976, , , , , , , , , ,13, , , , , ,Vial,1/11/2000 12:00:00 AM,3/29/2012 12:00:00 AM
Trichoptera 32120,Insecta,Trichoptera, , ,Hydropsychidae, , ,Hydropsyche,Ceratopsyche,cheilonis, ,HH Ross,1938,Unknown, , , , , , , , , ,01/01/1976,12/31/1976, , , , , , , , , ,7, , , , , ,Vial,1/11/2000 12:00:00 AM,3/29/2012 12:00:00 AM
Trichoptera 32115,Insecta,Trichoptera, , ,Hydropsychidae, , ,Hydropsyche,Ceratopsyche,cheilonis, ,HH Ross,1938,Unknown, , , , , , , , , ,01/01/1976,12/31/1976, , , , , , , , , ,100, , , , , ,Vial,1/11/2000 12:00:00 AM,3/29/2012 12:00:00 AM
Trichoptera 32116,Insecta,Trichoptera, , ,Hydropsychidae, , ,Hydropsyche,Ceratopsyche,cheilonis, ,HH Ross,1938,Unknown, , , , , , , , , ,01/01/1976,12/31/1976, , , , , , , , , , ,1, , , , ,Vial,1/11/2000 12:00:00 AM,3/29/2012 12:00:00 AM
Trichoptera 32121,Insecta,Trichoptera, , ,Hydropsychidae, , ,Hydropsyche,Ceratopsyche,cheilonis, ,HH Ross,1938,Unknown, , , , , , , , , ,01/01/1976,12/31/1976, , , , , , , , , ,7, , , , , ,Vial,1/11/2000 12:00:00 AM,3/29/2012 12:00:00 AM
Trichoptera 32093,Insecta,Trichoptera, , ,Hydropsychidae, , ,Hydropsyche,Ceratopsyche,cheilonis, ,HH Ross,1938,Unknown, , , , , , , , , ,01/01/1976,12/31/1976, , , , , , , , , ,9, , , , , ,Vial,1/11/2000 12:00:00 AM,3/29/2012 12:00:00 AM
Trichoptera 32094,Insecta,Trichoptera, , ,Hydropsychidae, , ,Hydropsyche,Ceratopsyche,cheilonis, ,HH Ross,1938,Unknown, , , , , , , , , ,01/01/1976,12/31/1976, , , , , , , , , ,3, , , , , ,Vial,1/11/2000 12:00:00 AM,3/29/2012 12:00:00 AM
Trichoptera 32087,Insecta,Trichoptera, , ,Hydropsychidae, , ,Hydropsyche,Ceratopsyche,cheilonis, ,HH Ross,1938,Unknown, , , , , , , , , ,01/01/1976,12/31/1976, , , , , , , , , ,2, , , , , ,Vial,1/11/2000 12:00:00 AM,3/29/2012 12:00:00 AM
Trichoptera 32088,Insecta,Trichoptera, , ,Hydropsychidae, , ,Hydropsyche,Ceratopsyche,cheilonis, ,HH Ross,1938,Unknown, , , , , , , , , ,01/01/1976,12/31/1976, , , , , , , , , ,3, , , , , ,Vial,1/11/2000 12:00:00 AM,3/29/2012 12:00:00 AM
Insect Collection 32628,Insecta,Trichoptera, , ,Hydropsychidae, , ,Hydropsyche,Ceratopsyche,slossonae, ,N Banks,1905,United States,Illinois,Stephenson,3.0 km SE Orangeville at North Henderson Road, ,Brush Creek,42.4502,-89.6144, ,1000,05/14/1999, ,R.E. DeWalt,Dip net,Stream margin,R.E. DeWalt,2001, , , , ,50, , , , , ,Vial,11/30/2003 12:00:00 AM,2/3/2015 12:00:00 AM
Insect Collection 32631,Insecta,Trichoptera, , ,Hydropsychidae, , ,Hydropsyche,Ceratopsyche,slossonae, ,N Banks,1905,United States,Illinois,Stephenson,3.0 km SE Orangeville at North Henderson Road, ,Brush Creek,42.4502,-89.6144, ,1000,05/14/1999, ,R.E. DeWalt,Dip net,Stream margin,R.E. DeWalt,2001, , , , ,30, , , , , ,Vial,11/30/2003 12:00:00 AM,2/3/2015 12:00:00 AM
Insect Collection 32633,Insecta,Trichoptera, , ,Hydropsychidae, , ,Hydropsyche,Hydropsyche,betteni, ,Ross,1938,United States,Illinois,Stephenson,3.0 km SE Orangeville at North Henderson Road, ,Brush Creek,42.4502,-89.6144, ,1000,05/14/1999, ,R.E. DeWalt,Dip net,Stream margin,R.E. DeWalt,2001, , , , ,26,1, , , , ,Vial,11/30/2003 12:00:00 AM,2/3/2015 12:00:00 AM
Insect Collection 32634,Insecta,Trichoptera, , ,Hydropsychidae, , ,Hydropsyche,Hydropsyche,betteni, ,Ross,1938,United States,Illinois,Stephenson,3.0 km SE Orangeville at North Henderson Road, ,Brush Creek,42.4502,-89.6144, ,1000,05/14/1999, ,R.E. DeWalt,Dip net,Stream margin,R.E. DeWalt,2001, , , , ,60, , , , , ,Vial,11/30/2003 12:00:00 AM,2/3/2015 12:00:00 AM
Trichoptera 32189,Insecta,Trichoptera, , ,Hydropsychidae, , ,Hydropsyche, ,elissoma, ,HH Ross,1947,United States,Georgia,Taylor,4.6 mi N. Butler, ,Patsiliga Creek,32.6193,-84.2445, ,1000,04/22/1946, ,P.W. Fattig, , , , , , , ,1, , , , , , ,Vial,1/11/2000 12:00:00 AM,3/29/2012 12:00:00 AM
Trichoptera 29098,Insecta,Trichoptera, , ,Hydropsychidae, , ,Hydropsyche,Ceratopsyche,bronta, ,Ross,1938,United States,Illinois,Ogle,White Pines Forest State Park,White Pines State Park, ,41.9949,-89.4744, ,1000,05/30/1936, ,H.H. Ross, , ,H.H. Ross,1945, , , ,1, , , , , , ,Vial,11/23/1999 12:00:00 AM,8/25/2011 12:00:00 AM
Trichoptera 29099,Insecta,Trichoptera, , ,Hydropsychidae, , ,Hydropsyche,Ceratopsyche,bronta, ,Ross,1938,United States,Illinois,Jo Daviess, ,Apple River Canyon State Park,Apple River,42.4463,-90.0527, ,10000,03/02/1938, ,"H.H. Ross, C.O. Mohr", , ,H.H. Ross,1940, , , , ,7, , , , , ,Vial,11/23/1999 12:00:00 AM,8/25/2011 12:00:00 AM
Trichoptera 32036,Insecta,Trichoptera, , ,Hydropsychidae, , ,Hydropsyche, ,carolina, ,N Banks,1938,United States,Georgia,Rabun,Lakemont, , ,34.78194,-83.41639, ,1000,06/30/1939, ,P.W. Fattig, , , , , , , ,1, , , , , , ,Vial,1/10/2000 12:00:00 AM,3/29/2012 12:00:00 AM
Trichoptera 32042,Insecta,Trichoptera, , ,Hydropsychidae, , ,Hydropsyche, ,carolina, ,N Banks,1938,United States,Georgia,Rabun,Lakemont, , ,34.78194,-83.41639, ,1000,06/30/1939, ,P.W. Fattig, , , , , , ,1, , , , , , , ,Vial,1/10/2000 12:00:00 AM,3/29/2012 12:00:00 AM
Trichoptera 29100,Insecta,Trichoptera, , ,Hydropsychidae, , ,Hydropsyche,Ceratopsyche,bronta, ,Ross,1938,United States,Illinois,Ogle,White Pines Forest State Park,White Pines State Park, ,41.9949,-89.4744, ,1000,05/30/1936, ,H.H. Ross, , ,H.H. Ross,1945, , , , ,15, , , , , ,Vial,11/23/1999 12:00:00 AM,8/25/2011 12:00:00 AM
Trichoptera 29101,Insecta,Trichoptera, , ,Hydropsychidae, , ,Hydropsyche,Ceratopsyche,bronta, ,Ross,1938,United States,Illinois,Ogle,White Pines Forest State Park,White Pines State Park, ,41.9949,-89.4744, ,1000,08/11/1944, ,"M.W. Sanderson, D. Leighton", , ,H.H. Ross,1944, , , , , , , ,11, , ,Vial,11/23/1999 12:00:00 AM,8/25/2011 12:00:00 AM
Trichoptera 33726,Insecta,Trichoptera, , ,Hydropsychidae, , ,Hydropsyche, ,demora, ,HH Ross,1941,United States,Georgia,Rabun,Lakemont, , ,34.78194,-83.41639, ,1000,06/05/1940, ,P.W. Fattig, , , , , , , ,1, , , , , , ,Vial,1/22/2000 12:00:00 AM,3/29/2012 12:00:00 AM
Trichoptera 31198,Insecta,Trichoptera, , ,Hydropsychidae, , ,Hydropsyche,Hydropsyche,incommoda, ,HA Hagen,1861,United States,Wisconsin,Walworth,Lake Geneva, ,White River,42.59093,-88.43283, ,1000,06/05/1938, ,"H.H. Ross, B.D. Burks", , , , , , ,1, , , , , , , ,Vial,1/8/2000 12:00:00 AM,11/7/2013 12:00:00 AM
Trichoptera 32443,Insecta,Trichoptera, , ,Hydropsychidae, , ,Hydropsyche,Hydropsyche,incommoda, ,HA Hagen,1861,United States,Illinois,Champaign,Urbana, ,Boneyard Creek,40.11056,-88.20722, ,10000,06/01/1938, ,G.T. Riegel, , ,H.H. Ross,1941, , ,1, , , , , , , ,Vial,1/10/2000 12:00:00 AM,11/7/2013 12:00:00 AM
Insect Collection 32141,Insecta,Trichoptera, , ,Hydropsychidae, , ,Hydropsyche, , , , , ,United States,Illinois,Kane,5 km WNW Elgin, ,Tyler Creek,42.0889,-88.3741, ,10,06/24/1999, ,R.E. DeWalt,Dip net,Stream margin,R.E. DeWalt,2000, , , , ,3, , , , , ,Vial,11/27/2003 12:00:00 AM,2/3/2015 12:00:00 AM
Insect Collection 32158,Insecta,Trichoptera, , ,Hydropsychidae, , ,Hydropsyche, , , , , ,United States,Illinois,Kane,5 km WNW Elgin, ,Tyler Creek,42.0889,-88.3741, ,10,06/24/1999, ,R.E. DeWalt,Dip net,Stream margin,R.E. DeWalt,2000, , , , ,1, , , , , ,Vial,11/28/2003 12:00:00 AM,2/3/2015 12:00:00 AM
Insect Collection 32161,Insecta,Trichoptera, , ,Hydropsychidae, , ,Hydropsyche,Hydropsyche,simulans, ,Ross,1938,United States,Illinois,Kane,5 km WNW Elgin, ,Tyler Creek,42.0889,-88.3741, ,10,06/24/1999, ,R.E. DeWalt,Dip net,Stream margin,R.E. DeWalt,2000, , , , ,9, , , , , ,Vial,11/28/2003 12:00:00 AM,2/3/2015 12:00:00 AM
Trichoptera 33766,Insecta,Trichoptera, , ,Hydropsychidae, , ,Hydropsyche, , , , , ,United States,Oregon,Malheur,Juntura, , ,43.74472,-118.07861, ,10000,08/25/1944, ,G.F. Knowlton, , , , , , , , , , , ,1, , ,Vial,1/23/2000 12:00:00 AM,3/29/2012 12:00:00 AM
Trichoptera 32896,Insecta,Trichoptera, , ,Hydropsychidae, , ,Hydropsyche,Ceratopsyche,cockerelli, ,N Banks,1905,United States,Idaho,Franklin,"Bear R., Highway 81, Preston", , , , , , ,08/12/1954, ,"A.R. Gaufin, H.H. Ross", , , , , , ,5, , , , , , , ,Vial,1/11/2000 12:00:00 AM,3/29/2012 12:00:00 AM
Trichoptera 32909,Insecta,Trichoptera, , ,Hydropsychidae, , ,Hydropsyche,Ceratopsyche,cockerelli, ,N Banks,1905,United States,Colorado,Grand,Granby, ,Fraser River,40.0844,-105.9538, ,1000,07/24/1938, ,"H.H. Ross, J.A. Ross", , , , , , ,1, , , , , , , ,Vial,1/11/2000 12:00:00 AM,3/29/2012 12:00:00 AM
Insect Collection 32862,Insecta,Trichoptera, , ,Hydropsychidae, , ,Hydropsyche,Hydropsyche,simulans, ,Ross,1938,United States,Illinois,McHenry,1.5 km N Marengo, ,Kishwaukee River,42.26547,-88.60835, ,1000,07/14/2000, ,R.E. DeWalt,Dip net,Stream margin,R.E. DeWalt,2001, , , , ,1, , , , , ,Vial,11/29/2003 12:00:00 AM,2/3/2015 12:00:00 AM
Insect Collection 32831,Insecta,Trichoptera, , ,Hydropsychidae, , ,Hydropsyche,Hydropsyche,simulans, ,Ross,1938,United States,Illinois,McHenry,1.5 km N Marengo, ,Kishwaukee River,42.26547,-88.60835, ,1000,07/14/2000, ,R.E. DeWalt,Dip net,Stream margin,R.E. DeWalt,2000, , , , ,2, , , , , ,Vial,11/29/2003 12:00:00 AM,2/3/2015 12:00:00 AM
Insect Collection 32834,Insecta,Trichoptera, , ,Hydropsychidae, , ,Hydropsyche,Hydropsyche,frisoni, ,HH Ross,1938,United States,Illinois,McHenry,1.5 km N Marengo, ,Kishwaukee River,42.26547,-88.60835, ,1000,07/14/2000, ,R.E. DeWalt,Dip net,Stream margin,R.E. DeWalt,2000, , , , ,8, , , , , ,Vial,11/29/2003 12:00:00 AM,2/3/2015 12:00:00 AM
Insect Collection 32842,Insecta,Trichoptera, , ,Hydropsychidae, , ,Hydropsyche,Hydropsyche,simulans, ,Ross,1938,United States,Illinois,McHenry,1.5 km N Marengo, ,Kishwaukee River,42.26547,-88.60835, ,1000,07/14/2000, ,R.E. DeWalt,Dip net,Stream margin,R.E. DeWalt,2000, , , , ,30, , , , , ,Vial,11/29/2003 12:00:00 AM,2/3/2015 12:00:00 AM
Trichoptera 32661,Insecta,Trichoptera, , ,Hydropsychidae, , ,Hydropsyche,Hydropsyche,simulans, ,Ross,1938,United States,Missouri,Wayne,Williamsville, , ,36.97111,-91.54944, ,1000,09/05/1948, ,E.C. Becker, , , , , , , ,15, , , , , , ,Vial,1/19/2000 12:00:00 AM,3/29/2012 12:00:00 AM
Trichoptera 32647,Insecta,Trichoptera, , ,Hydropsychidae, , ,Hydropsyche,Hydropsyche,simulans, ,Ross,1938,United States,Missouri,Wayne,Williamsville, , ,36.97111,-91.54944, ,1000,08/30/1948, ,E.C. Becker, , , , , , , ,3, , , , , , ,Vial,1/18/2000 12:00:00 AM,3/29/2012 12:00:00 AM
Trichoptera 32648,Insecta,Trichoptera, , ,Hydropsychidae, , ,Hydropsyche,Hydropsyche,simulans, ,Ross,1938,United States,Missouri,Wayne,Williamsville, , ,36.97111,-91.54944, ,1000,09/07/1948, ,E.C. Becker, , , , , , , ,4, , , , , , ,Vial,1/18/2000 12:00:00 AM,3/29/2012 12:00:00 AM
Trichoptera 32643,Insecta,Trichoptera, , ,Hydropsychidae, , ,Hydropsyche,Hydropsyche,simulans, ,Ross,1938,United States,Missouri,Wayne,Williamsville, , ,36.97111,-91.54944, ,1000,09/03/1948, ,E.C. Becker, , , , , , , ,20, , , , , , ,Vial,1/18/2000 12:00:00 AM,3/29/2012 12:00:00 AM
Trichoptera 32644,Insecta,Trichoptera, , ,Hydropsychidae, , ,Hydropsyche,Hydropsyche,simulans, ,Ross,1938,United States,Missouri,Wayne,Williamsville, , ,36.97111,-91.54944, ,1000,07/16/1948, ,E.C. Becker, , , , , , , ,3, , , , , , ,Vial,1/18/2000 12:00:00 AM,3/29/2012 12:00:00 AM
Trichoptera 32201,Insecta,Trichoptera, , ,Hydropsychidae, , ,Hydropsyche,Hydropsyche,betteni, ,Ross,1938,United States,Illinois,De Kalb,Sycamore, ,Trib of South Kishwaukee River,41.9803,-88.681, ,10000,05/11/1938, ,"H.H. Ross, B.D. Burks", , ,H.H. Ross,1938, , , , , , , , , , ,Vial,1/5/2000 12:00:00 AM,8/25/2011 12:00:00 AM
Trichoptera 32203,Insecta,Trichoptera, , ,Hydropsychidae, , ,Hydropsyche,Hydropsyche,betteni, ,Ross,1938,United States,Illinois,Mason,Havana, ,Quiver Creek,40.35365,-90.02104, ,1000,04/29/1937, ,"H.H. Ross, C.O. Mohr", , ,H.H. Ross,1938, , , , ,2, , , , , ,Vial,1/5/2000 12:00:00 AM,8/25/2011 12:00:00 AM
Trichoptera 32209,Insecta,Trichoptera, , ,Hydropsychidae, , ,Hydropsyche,Hydropsyche,betteni, ,Ross,1938,United States,Michigan,Kalamazoo,nr Hickory Corners,Gull Lake Biological Station,Gull Lake,42.39236,-85.39504, ,10000,08/27/1969, ,K.W. Cummins, , , , , , , ,27, , , , , , ,Vial,1/5/2000 12:00:00 AM,3/29/2012 12:00:00 AM
Trichoptera 32210,Insecta,Trichoptera, , ,Hydropsychidae, , ,Hydropsyche,Hydropsyche,betteni, ,Ross,1938,United States,Michigan,Kalamazoo,nr Hickory Corners,Gull Lake Biological Station,Gull Lake,42.39236,-85.39504, ,10000,08/27/1969, ,K.W. Cummins, , , , , , ,8, , , , , , , ,Vial,1/5/2000 12:00:00 AM,3/29/2012 12:00:00 AM
Trichoptera 31193,Insecta,Trichoptera, , ,Hydropsychidae, , ,Hydropsyche,Hydropsyche,betteni, ,Ross,1938,United States,Illinois,De Witt,Weldon Srings St. Pk., , ,40.1206,-88.9244, ,10000,05/21/1935, ,"T.H. Frison, H.H. Ross", , ,H.H. Ross,1945, , , , , ,7, , , , ,Vial,1/8/2000 12:00:00 AM,8/25/2011 12:00:00 AM
